Category ID	Category Name	Number	Name	Year Released	Weight (in Grams)	Dimensions
768	Super Heroes / The Dark Knight Trilogy	30300-1	The Batman Tumbler polybag	2014	4	17.5 x 19 x 2
167	Duplo / Disney Princess	10542-1	Sleeping Beauty's Fairy Tale	2014	14	38.2 x 26 x 9.4
804	The LEGO Movie	70810-1	MetalBeard's Sea Cow	2014	587	58 x 47.5 x 12
815	Ultra Agents	70162-1	Infearno Interception	2014	46	35.4 x 19 x 6
815	Ultra Agents	70163-1	Toxikita's Toxic Meltdown	2014	83	38 x 26 x 5.8
815	Ultra Agents	70164-1	Hurricane Heist	2014	110	48 x 28 x 6
815	Ultra Agents	70165-1	Ultra Agents Mission HQ	2014	235	48 x 38 x 9.5
171	Creator / Model / Building	31026-1	Bike Shop and Cafe (Bike Shop & Café)	2014	532	48 x 38 x 7
804	The LEGO Movie	30280-1	The Piece of Resistance polybag	2014	1.8	13.7 x 16.6 x 1.6
67	Town / City / Police	30226-1	Police Helicopter polybag	2014	3.8	17.3 x 19 x 1
771	Friends	30114-1	Andrea's Beach Lounge polybag	2014	?	? x ? x ?
65	Star Wars / Mini / Star Wars Episode 3	30244-1	Anakin's Jedi Intercepter - Mini polybag	2014	3.7	14 x 16 x 1
65	Star Wars / Mini / Star Wars Episode 4/5/6	30246-1	Imperial Shuttle - Mini polybag	2014	3.7	17.3 x 19.1 x 1
65	Star Wars / Mini / Star Wars Episode 3	30247-1	ARC-170 Starfighter - Mini polybag	2014	3.6	17 x 19 x 1
804	The LEGO Movie	30281-1	Micro Manager Battle polybag	2014	2	17 x 16.6 x 1
804	The LEGO Movie	30282-1	Super Secret Police Enforcer polybag	2014	3	17 x 16.6 x 1.2
787	Legends of Chima	30262-1	Gorzan's Walker polybag	2014	1.75	13.5 x 17 x 1
787	Legends of Chima	30263-1	Spider Crawler polybag	2014	?	13.7 x 16.8 x 1.4
171	Creator / Basic Model / Traffic	30187-1	Fast Car polybag	2014	2	17 x 16 x 1
171	Creator / Basic Model / Creature	30188-1	Cute Kitten polybag	2014	?	? x ? x ?
171	Creator / Basic Model / Airport	30189-1	Transport Plane polybag	2014	4	17 x 16.8 x 1
67	Town / City / Traffic	30229-1	Repair Lift polybag	2014	3.9	19 x 17 x 1
768	Super Heroes / Batman II	30301-1	Batwing polybag	2014	4	17 x 19 x 1
746	Collectible Minifigures / The LEGO Movie	coltlm-3	Hard Hat Emmet, The LEGO Movie (Complete Set with Stand and Accessories)	2014	2.86	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The LEGO Movie	coltlm-2	President Business, The LEGO Movie (Complete Set with Stand and Accessories)	2014	2.86	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The LEGO Movie	coltlm-4	Wild West Wyldstyle, The LEGO Movie (Complete Set with Stand and Accessories)	2014	2.86	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The LEGO Movie	coltlm-5	Abraham Lincoln, The LEGO Movie (Complete Set with Stand and Accessories)	2014	2.86	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The LEGO Movie	coltlm-6	Mrs. Scratchen-Post, The LEGO Movie (Complete Set with Stand and Accessories)	2014	2.86	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The LEGO Movie	coltlm-7	Scribble-Face Bad Cop, The LEGO Movie (Complete Set with Stand and Accessories)	2014	2.86	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The LEGO Movie	coltlm-8	William Shakespeare, The LEGO Movie (Complete Set with Stand and Accessories)	2014	2.86	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The LEGO Movie	coltlm-9	Gail the Construction Worker, The LEGO Movie (Complete Set with Stand and Accessories)	2014	2.86	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The LEGO Movie	coltlm-10	Larry the Barista, The LEGO Movie (Complete Set with Stand and Accessories)	2014	2.86	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The LEGO Movie	coltlm-11	Velma Staplebot, The LEGO Movie (Complete Set with Stand and Accessories)	2014	2.86	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The LEGO Movie	coltlm-12	Taco Tuesday Guy, The LEGO Movie (Complete Set with Stand and Accessories)	2014	2.86	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The LEGO Movie	coltlm-13	'Where are my Pants?' Guy, The LEGO Movie (Complete Set with Stand and Accessories)	2014	2.86	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The LEGO Movie	coltlm-14	Wiley Fusebot, The LEGO Movie (Complete Set with Stand and Accessories)	2014	2.86	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The LEGO Movie	coltlm-15	Panda Guy, The LEGO Movie (Complete Set with Stand and Accessories)	2014	2.86	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The LEGO Movie	coltlm-16	Marsha Queen of the Mermaids, The LEGO Movie (Complete Set with Stand and Accessories)	2014	2.86	8.8 x 11.8 x 1.5
976	LEGO Brand / LEGO Brand Store / Monthly Model	40094-1	Monthly Mini Model Build Set - 2014 01 January, Snowplow polybag	2014	2	? x ? x ?
568	Exo-Force	3886-4	Ryo Walker - Duracell 8 pack AA Battery Promotion	2007	?	17.4 x 11.8 x 4.5
568	Exo-Force	3886-5	Ryo Walker - Duracell 8 pack AAA Battery Promotion	2007	?	17.4 x 11.8 x 4.5
568	Exo-Force	3885-4	Hikaru Little Flyer - Duracell 8 pack AA Battery Promotion	2007	?	17.4 x 11.8 x 4.5
568	Exo-Force	3885-5	Hikaru Little Flyer - Duracell 8 pack AAA Battery Promotion	2007	?	17.4 x 11.8 x 4.5
629	Architecture	21020-1	Trevi Fountain	2014	372	26 x 19 x 7
167	Duplo / Duplo, Town	10546-1	My First Shop	2014	8.5	35.2 x 19 x 11.5
746	Collectible Minifigures / The LEGO Movie	coltlm-1	Calamity Drone, The LEGO Movie (Complete Set with Stand and Accessories)	2014	2.86	8.8 x 11.8 x 1.5
67	Town / City / Arctic	60032-1	Arctic Snowmobile	2014	14	12 x 9 x 5.7
67	Town / City / Arctic	60033-1	Arctic Ice Crawler	2014	39	26 x 14 x 4.7
67	Town / City / Arctic	60036-1	Arctic Base Camp	2014	279	47.7 x 37 x 6.5
67	Town / City / Arctic	60034-1	Arctic Helicrane	2014	126	28 x 26 x 5.8
67	Town / City / Arctic	60035-1	Arctic Outpost	2014	122	38 x 26 x 7
976	LEGO Brand / LEGO Brand Store / Monthly Model	40095-1	Monthly Mini Model Build Set - 2014 02 February, Micro Manager polybag	2014	4	20 x 19.2 x 1.2
773	Disney Princess	30116-1	Rapunzel's Market Visit polybag	2014	4	16.8 x 19.3 x 1.5
143	(Other) / The LEGO Movie	5002041-99	The LEGO Movie Accessory Set	2014	?	16.5 x 14 x 1
9	Castle	850889-1	Castle Dragons Accessory Set	2014	0.8	12 x 25 x 3
817	LEGO Ideas (CUUSOO) / Ghostbusters	21108-1	Ghostbusters Ecto-1	2014	161	35 x 19 x 6
787	Legends of Chima	850910-1	Legends of Chima Battle Pack	2014	2.61	12 x 26.5 x 3
790	Teenage Mutant Ninja Turtles	79122-1	Shredder's Lair Rescue	2014	151	38 x 26 x 6
65	Star Wars / Star Wars Episode 4/5/6	75055-1	Imperial Star Destroyer	2014	470	59 x 37.5 x 10
768	Super Heroes / X-Men	76022-1	X-Men vs. The Sentinel	2014	90	38 x 26 x 5.5
65	Star Wars / Star Wars Episode 4/5/6	75054-1	AT-AT	2014	259	48 x 37.7 x 7
65	Star Wars / Star Wars Episode 4/5/6	75052-1	Mos Eisley Cantina	2014	174.75	54 x 27.5 x 5.5
65	Star Wars / Star Wars Yoda Chronicles	75051-1	Jedi Scout Fighter	2014	161	48 x 28.2 x 6.1
65	Star Wars / Star Wars Episode 4/5/6	75050-1	B-wing	2014	135	38 x 26 x 7
65	Star Wars / Star Wars Episode 4/5/6	75049-1	Snowspeeder	2014	74	22 x 26 x 6.5
390	Holiday & Event / Graduation	850935-1	Graduation Set	2014	?	14 x 12 x 4.5
171	Creator / Basic Set	10681-1	Creative Building Cube	2014	39.1	22.3 x 21.8 x 25
749	Hero Factory	40116-1	Invasion from Below polybag	2014	?	? x ? x ?
399	Storage / Friends	40114-99	Jewelry Box, Buildable	2014	22.6	26.1 x 14.2 x 7.1
976	LEGO Brand / LEGO Brand Store / Monthly Model	40096-1	Monthly Mini Model Build Set - 2014 03 March, Spring Tree polybag	2014	?	? x ? x ?
801	Minecraft	21107-1	Minecraft Micro World - The End	2014	47	12 x 12 x 14
790	Teenage Mutant Ninja Turtles	30271-1	Mikey's Mini-Shellraiser polybag	2014	2	13.8 x 16.6 x 2
746	Collectible Minifigures / The Simpsons	71005-1	Minifigure, The Simpsons, Series 1 (Complete Random Set of 1 Minifigure)	2014	2.84	8.8 x 11.8 x 1.5
790	Teenage Mutant Ninja Turtles	79104-2	The Shellraiser Street Chase (Train Base Version)	2013	149	47.5 x 27.7 x 5.7
65	Star Wars / Ultimate Collector Series / Star Wars Episode 4/5/6	75059-1	Sandcrawler - UCS	2014	629	58.4 x 47 x 17.2
67	Town / City / Police	40110-1	Coin Bank	2014	23	14 x 19 x 7
167	Duplo	10570-1	All-in-One-Gift-Set	2014	?	19 x 18 x 18
124	Train / RC Train	60050-1	Train Station	2014	218	54 x 28 x 7.3
124	Train / RC Train	60051-1	High-speed Passenger Train	2014	301	58 x 38 x 10
124	Train / RC Train	60052-1	Cargo Train	2014	376.7	59.8 x 47.5 x 9
771	Friends	41059-1	Jungle Tree House	2014	130	27 x 26 x 5.8
787	Legends of Chima	70147-1	Sir Fangar's Ice Fortress	2014	250	53.7 x 27.9 x 5.6
787	Legends of Chima	70135-1	Cragger's Fire Striker	2014	119	38 x 26 x 5.6
746	Collectible Minifigures / The Simpsons	colsim-9	Milhouse Van Houten, The Simpsons, Series 1 (Complete Set with Stand and Accessories)	2014	2.84	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The Simpsons	colsim-4	Lisa Simpson, The Simpsons, Series 1 (Complete Set with Stand and Accessories)	2014	2.84	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The Simpsons	colsim-2	Bart Simpson, The Simpsons, Series 1 (Complete Set with Stand and Accessories)	2014	2.84	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The Simpsons	colsim-5	Maggie Simpson, The Simpsons, Series 1 (Complete Set with Stand and Accessories)	2014	2.84	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The Simpsons	colsim-3	Marge Simpson, The Simpsons, Series 1 (Complete Set with Stand and Accessories)	2014	2.84	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The Simpsons	colsim-13	Itchy, The Simpsons, Series 1 (Complete Set with Stand and Accessories)	2014	2.84	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The Simpsons	colsim-1	Homer Simpson, The Simpsons, Series 1 (Complete Set with Stand and Accessories)	2014	2.84	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The Simpsons	colsim-10	Ralph Wiggum, The Simpsons, Series 1 (Complete Set with Stand and Accessories)	2014	2.84	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The Simpsons	colsim-8	Krusty the Clown, The Simpsons, Series 1 (Complete Set with Stand and Accessories)	2014	2.84	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The Simpsons	colsim-14	Scratchy, The Simpsons, Series 1 (Complete Set with Stand and Accessories)	2014	2.84	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The Simpsons	colsim-16	Mr. Burns, The Simpsons, Series 1 (Complete Set with Stand and Accessories)	2014	2.84	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The Simpsons	colsim-7	Ned Flanders, The Simpsons, Series 1 (Complete Set with Stand and Accessories)	2014	2.84	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The Simpsons	colsim-11	Apu Nahasapeemapetilon, The Simpsons, Series 1 (Complete Set with Stand and Accessories)	2014	2.84	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The Simpsons	colsim-12	Nelson Muntz, The Simpsons, Series 1 (Complete Set with Stand and Accessories)	2014	2.84	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The Simpsons	colsim-15	Chief Wiggum, The Simpsons, Series 1 (Complete Set with Stand and Accessories)	2014	2.84	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The Simpsons	colsim-6	Grandpa Simpson, The Simpsons, Series 1 (Complete Set with Stand and Accessories)	2014	2.84	8.8 x 11.8 x 1.5
976	LEGO Brand / LEGO Facilities	4000011-1	Nyíregyháza Factory 2014	2014	?	26.3 x 14.3 x 4.6
976	LEGO Brand / LEGO Brand Store / Monthly Model	40097-1	Monthly Mini Model Build Set - 2014 04 April, Helicopter polybag	2014	?	? x ? x ?
65	Star Wars / Mini / Star Wars Episode 4/5/6	4486-2	AT-ST & Snowspeeder - Mini (LEGO Club Exclusive Giveaway Version)	2002	?	? x ? x ?
804	The LEGO Movie	EMMET-1	Emmet - The LEGO Movie Promotional	2014	?	? x ? x ?
390	Holiday & Event / Christmas / Creator	30197-1	Snowman polybag	2014	3.85	17 x 16.5 x 1
171	Creator / Model	10244-1	Fairground Mixer	2014	409	58 x 37 x 7.5
976	LEGO Brand / Legoland Parks	40115-1	LLP Entrance with Family	2014	68	26 x 14 x 7
976	LEGO Brand / LEGO Brand Store / Monthly Model	40098-1	Monthly Mini Model Build Set - 2014 05 May, Dragon polybag	2014	3	17 x 16.5 x 1
808	Mixels / Mixels Series 2	41509-1	Slumbo	2014	12.2	13 x 18 x 2
808	Mixels / Mixels Series 2	41510-1	Lunk	2014	9.8	13 x 18 x 2
808	Mixels / Mixels Series 2	41511-1	Flurr	2014	10	13 x 18 x 2
808	Mixels / Mixels Series 2	41512-1	Chomly	2014	12.2	13 x 18 x 2
808	Mixels / Mixels Series 2	41513-1	Gobba	2014	12.3	13 x 18 x 2
808	Mixels / Mixels Series 2	41514-1	Jawg	2014	12.2	13 x 18 x 2
808	Mixels / Mixels Series 2	41515-1	Kraw	2014	12.2	13 x 18 x 2
808	Mixels / Mixels Series 2	41516-1	Tentro	2014	10	13 x 18 x 2
808	Mixels / Mixels Series 2	41517-1	Balk	2014	12	13 x 18 x 2
67	Town / City / Arctic	30310-1	Arctic Scout polybag	2014	?	17 x 19 x 2
390	Holiday & Event / Christmas	10245-1	Santa's Workshop	2014	186	47.5 x 28 x 6
171	Creator / Basic Set	40108-1	Balloon Cart polybag	2014	3.8	17 x 17 x 1
771	Friends	30115-1	Jungle Boat polybag	2014	4.1	17 x 19 x 2
771	Friends	41033-1	Jungle Falls Rescue	2014	82	25 x 19 x 6
67	Town / City / Arctic	60062-1	Arctic Icebreaker	2014	285	48 x 37.5 x 9
787	Legends of Chima	70146-1	Flying Phoenix Fire Temple	2014	354	57.5 x 37 x 8
746	Collectible Minifigures / Series 12 Minifigures	71007-1	Minifigure, Series 12 (Complete Random Set of 1 Minifigure)	2014	2.8	8.8 x 11.8 x 1.5
787	Legends of Chima	70141-1	Vardy's Ice Vulture Glider	2014	66	26 x 19 x 1.5
787	Legends of Chima	70142-1	Eris' Fire Eagle Flyer	2014	101	22.2 x 26.2 x 7.6
787	Legends of Chima	70143-1	Sir Fangar's Saber Tooth Walker	2014	143	38.2 x 26.2 x 5.6
787	Legends of Chima	70144-1	Laval's Fire Lion	2014	185	26 x 38 x 6.8
787	Legends of Chima	70145-1	Maula's Ice Mammoth Stomper	2014	168	47.7 x 37 x 6.5
771	Friends	41038-1	Jungle Rescue Base	2014	178	47 x 28 x 6
787	Legends of Chima	70206-1	CHI Laval	2014	?	19.5 x 28 x 7.5
787	Legends of Chima	70207-1	CHI Cragger	2014	?	19.5 x 28 x 7.5
787	Legends of Chima	70208-1	CHI Panthar	2014	?	19.5 x 28 x 7.5
787	Legends of Chima	70209-1	CHI Mungus	2014	?	19.5 x 28 x 7.5
787	Legends of Chima	70210-1	CHI Vardy	2014	22	19.5 x 28 x 7.5
787	Legends of Chima	70211-1	CHI Fluminox	2014	39	24 x 28 x 10.5
787	Legends of Chima	70212-1	CHI Sir Fangar	2014	?	24 x 28 x 10.5
815	Ultra Agents	70160-1	Riverside Raid	2014	12.8	16 x 14 x 4.5
815	Ultra Agents	70161-1	Tremor Track Infiltration	2014	48	26 x 19 x 6
447	Office & School Supplies	40118-1	Buildable Brick Box 2 x 2	2014	36.1	26 x 19 x 8.8
787	Legends of Chima	70151-1	Frozen Spikes	2014	30	28.2 x 24.2 x 5.4
65	Star Wars / Star Wars Episode 1	75058-1	MTT	2014	317	47.5 x 38 x 6
771	Friends	41034-1	Summer Caravan	2014	79	34.5 x 19 x 5.5
809	Juniors / Teenage Mutant Ninja Turtles	10669-1	Turtle Lair	2014	39	26 x 19 x 4.4
768	Super Heroes / Guardians of the Galaxy	76020-1	Knowhere Escape Mission	2014	104	38.2 x 26.2 x 5.6
768	Super Heroes / Guardians of the Galaxy	76021-1	The Milano Spaceship Rescue	2014	242	54 x 28.2 x 7.8
809	Juniors / Fire	10671-1	Fire Emergency	2014	40.6	26 x 19 x 7
759	Ninjago / Rebooted	70727-1	X-1 Ninja Charger	2014	102	38 x 26 x 5.5
759	Ninjago / Rebooted	70728-1	Battle for Ninjago City	2014	353	58 x 38 x 8.7
171	Creator / Model / Airport	31023-1	Yellow Racers	2014	185.2	35.4 x 19 x 6
171	Creator / Model / Traffic	31024-1	Roaring Power	2014	225	35.4 x 19 x 6
976	LEGO Brand / LEGO Brand Store / Monthly Model	40099-1	Monthly Mini Model Build Set - 2014 06 June, Jet Ski polybag	2014	?	? x ? x ?
787	Legends of Chima	70149-1	Scorching Blades	2014	29	28.2 x 24.2 x 5.4
787	Legends of Chima	70150-1	Flaming Claws	2014	26	28.2 x 24.2 x 5.4
787	Legends of Chima	70155-1	Inferno Pit	2014	30	28.2 x 24.2 x 5.4
787	Legends of Chima	70156-1	Fire vs. Ice	2014	29.9	28.2 x 24.2 x 5.4
771	Friends	41030-1	Olivia's Ice Cream Bike	2014	18	15.5 x 14 x 4.5
771	Friends	41031-1	Andrea's Mountain Hut	2014	28.5	15.5 x 14 x 4.5
771	Friends	41032-1	First Aid Jungle Bike	2014	34	19 x 14 x 6
771	Friends	41036-1	Jungle Bridge Rescue	2014	93.1	27 x 26 x 6
771	Friends	5002113-1	Beach Hammock polybag	2014	5.34	16 x 15 x 2
65	Star Wars / Star Wars Rebels	75053-1	The Ghost	2014	259	54 x 28 x 8.5
65	Star Wars / Star Wars Rebels	75048-1	The Phantom	2014	57	26 x 19 x 4.5
771	Friends	40112-1	Model Catwalk	2014	26.5	19 x 14 x 7.1
167	Duplo	10569-1	Treasure Attack	2014	14.2	38.1 x 26 x 8.9
171	Creator / Model / Traffic	10242-1	MINI Cooper	2014	220	37.4 x 35 x 8.9
771	Friends	41058-1	Heartlake Shopping Mall	2014	300	46.5 x 37.5 x 10
167	Duplo	10528-1	School Bus	2014	8.5	26.2 x 19.1 x 11.8
167	Duplo	10580-1	Deluxe Box of fun	2014	6	37 x 26.2 x 18
809	Juniors / Castle	10676-1	Knights' Castle	2014	100	37 x 18 x 26.2
768	Super Heroes / Guardians of the Galaxy	76019-1	Starblaster Showdown	2014	56.8	26 x 18.7 x 4.4
67	Town / City / Arctic	60064-1	Arctic Supply Plane	2014	170	48 x 28 x 6
759	Ninjago	5000179-1	Ninjago Promotional Giveaway	2012	?	? x ? x ?
167	Duplo / Castle	10577-1	Big Royal Castle	2014	25	57.5 x 37.5 x 10.5
804	The LEGO Movie	tlmpresskit-1	The LEGO Movie Press Kit	2014	?	113 x 54 x 15
771	Friends	850967-1	Jungle Accessory Set	2014	5.6	12 x 25 x 3.5
167	Duplo	10574-1	Creative Ice Cream	2014	6	26 x 19 x 8.8
976	LEGO Brand / LEGO Inside Tour	4000014-1	Inside Tour (LIT) Exclusive 2014 Edition - The LEGOLAND Train	2014	?	31 x 7.2 x 23
36	Technic / Model / Construction	42030-1	Volvo L350F Wheel Loader	2014	635	57.5 x 47.8 x 12
166	Educational & Dacta	4000004-1	Systematic Creativity Toolbox	2012	?	? x ? x ?
817	LEGO Ideas (CUUSOO)	21109-1	EXO SUIT	2014	130	26 x 19 x 4.5
34	Space / Classic Space	5002812-1	Classic Spaceman Minifigure	2014	10.8	15.5 x 10.5 x 3.5
787	Legends of Chima	30264-1	Frax' Phoenix Flyer polybag	2014	1.82	13.5 x 16 x 1
976	LEGO Brand / LEGO Brand Store / Monthly Model	40100-1	Monthly Mini Model Build Set - 2014 07 July, Beach Van polybag	2014	?	17 x 16.7 x 1
787	Legends of Chima	30265-1	Worriz' Fire Bike polybag	2014	2	16.5 x 18.5 x 1
166	Educational & Dacta / Duplo / Learning	1011-1	Number/Symbol Blocks (Number bricks and symbols for wall board)	1976	?	40 x 40 x 2.7
171	Creator / Basic Model / Traffic	40109-1	Mini MINI Cooper polybag	2014	?	16.5 x 16.5 x 1
166	Educational & Dacta / Mindstorms / EV3	45570-1	EV3 Space Challenge Set	2014	?	1160 x 15.5 x 16
166	Educational & Dacta / Duplo	45006-1	Multi Vehicles	2014	?	48 x 28 x 11.5
166	Educational & Dacta / Duplo	45005-1	StoryTales Set with Storage	2014	?	? x ? x ?
166	Educational & Dacta / Duplo	45004-1	Café+ (Cafe+) Set with Storage	2014	?	? x ? x ?
976	LEGO Brand / LEGO Facilities	4000015-1	LOM Building B	2014	?	? x ? x ?
166	Educational & Dacta	45120-1	LearnToLearn Core Set and Curriculum Pack	2014	?	47.8 x 37.5 x 11
36	Technic / Model / Construction	42028-1	Bulldozer	2014	303	28.1 x 26.1 x 7.6
36	Technic / Model / Off-Road	42029-1	Customized Pick up Truck	2014	334	53.5 x 28 x 8.8
768	Super Heroes / Guardians of the Galaxy	comcon034-1	Rocket Raccoon’s Warbird - San Diego Comic-Con 2014 Exclusive	2014	?	? x ? x ?
67	Town / City / Arctic	850932-1	Polar Accessory Set	2014	5	12 x 25 x 4
817	LEGO Ideas (CUUSOO)	21110-1	Research Institute	2014	77	26 x 14 x 5
65	Star Wars / Star Wars Rebels	comcon039-1	The Ghost Starship - San Diego Comic-Con 2014 Exclusive	2014	?	13.6 x 10.5 x 9.8
67	Town / City / Arctic	5002136-1	{City Arctic Accessory Pack} polybag	2014	?	19.5 x 29.3 x 1.7
749	Hero Factory / Heroes	44023-1	ROCKA Crawler	2014	16.75	17 x 23 x 7
749	Hero Factory / Villains	44024-1	TUNNELER Beast vs. SURGE	2014	12.23	17 x 23 x 7
749	Hero Factory / Heroes	44025-1	BULK Drill Machine	2014	22.87	19.5 x 28 x 7.5
749	Hero Factory / Heroes	44027-1	BREEZ Flea Machine	2014	23.4	19.5 x 28 x 7.5
749	Hero Factory / Heroes	44028-1	SURGE & ROCKA Combat Machine	2014	58	22 x 26 x 6
749	Hero Factory / Villains	44026-1	CRYSTAL Beast vs. BULK	2014	23.51	19.5 x 28 x 7.5
749	Hero Factory / Villains	44029-1	QUEEN Beast vs. FURNO, EVO & STORMER	2014	49	28 x 26 x 5.7
768	Super Heroes / Batman Classic TV Series	comcon037-1	Batman Classic TV Series Batmobile - San Diego Comic-Con 2014 Exclusive	2014	54	13.5 x 10 x 9.5
789	The Hobbit and the Lord of the Rings / The Hobbit / The Battle of the Five Armies	79018-1	The Lonely Mountain	2014	243	58 x 37.5 x 9
787	Legends of Chima	30266-1	Sykor's Ice Cruiser polybag	2014	1.7	13.7 x 16.7 x 1.1
768	Super Heroes / The Dark Knight Trilogy	76023-1	The Tumbler	2014	675	58 x 47.5 x 12
167	Duplo / Batman II	10544-1	The Joker Challenge	2014	14.4	35.4 x 19 x 9
167	Duplo / Batman II	10545-1	Batcave Adventure	2014	20.1	38 x 35.4 x 9.4
976	LEGO Brand / LEGO Brand Store / Monthly Model	40101-1	Monthly Mini Model Build Set - 2014 08 August, Monkey (Chimpanzee) polybag	2014	4	17 x 16.5 x 0.8
166	Educational & Dacta / Duplo	45007-1	Large Farm	2014	?	43.5 x 32.2 x 27.4
167	Duplo / Jake and the Never Land Pirates	10526-1	Peter Pan's Visit	2014	11	35.4 x 19 x 9
167	Duplo / Disney's Planes	10538-1	Fire and Rescue Team	2014	?	? x ? x ?
167	Duplo / Jake and the Never Land Pirates	10539-1	Beach Racing	2014	8	35.4 x 19 x 9
808	Mixels / Mixels Series 3	41518-1	Glomp	2014	12.6	13 x 18 x 2
808	Mixels / Mixels Series 3	41519-1	Glurt	2014	12.22	13 x 18 x 2
808	Mixels / Mixels Series 3	41520-1	Torts	2014	12	13 x 18 x 2
808	Mixels / Mixels Series 3	41521-1	Footi	2014	11.97	13 x 18 x 2
808	Mixels / Mixels Series 3	41522-1	Scorpi	2014	?	13 x 18 x 2
808	Mixels / Mixels Series 3	41523-1	Hoogi	2014	12.22	13 x 18 x 2
808	Mixels / Mixels Series 3	41524-1	Mesmo	2014	12.5	13 x 18 x 2
808	Mixels / Mixels Series 3	41525-1	Magnifo	2014	13	13 x 18 x 2
808	Mixels / Mixels Series 3	41526-1	Wizwuz	2014	?	13 x 18 x 2
790	Teenage Mutant Ninja Turtles	comcon041-1	Antonios Pizza-Rama - New York Comic-Con 2012 Exclusive	2012	?	? x ? x ?
65	Star Wars / Star Wars Rebels	fanexpo001-1	The Ghost Starship - Fan Expo Canada 2014 Exclusive	2014	?	13.5 x 9.8 x 10.5
822	Fusion	21205-1	Battle Towers	2014	14	35.5 x 19 x 5.8
822	Fusion	21206-1	Create and Race	2014	33	? x ? x ?
822	Fusion	21208-1	Resort Designer	2014	14	35.3 x 18.9 x 5.8
822	Fusion	21204-1	Town Master	2014	?	? x ? x ?
390	Holiday & Event / Halloween	40090-1	Halloween Bat	2014	19.8	14 x 12 x 4
