,SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,OwnedBy,WantedBy,Owned,Wanted,QtyOwned,Rating
14500,28946,30363,1,City,,2019,Race Boat,1.0,33.0,,,,,https://images.brickset.com/sets/images/30363-1.jpg,915,380,No,No,0.0,
14501,28938,30364,1,City,,2019,Popcorn Cart,1.0,43.0,,,,,https://images.brickset.com/sets/images/30364-1.jpg,3299,1344,No,No,0.0,
14502,29295,30365,1,City,Space,2019,Space Satellite,1.0,36.0,,,,,https://images.brickset.com/sets/images/30365-1.jpg,1974,911,No,No,0.0,
14503,29136,30383,1,Star Wars,Episode I,2019,Naboo Starfighter,,48.0,,,,,https://images.brickset.com/sets/images/30383-1.jpg,1875,472,No,No,0.0,
14504,29164,30384,1,Star Wars,Episode V,2019,Snowspeeder,,49.0,,,,,https://images.brickset.com/sets/images/30384-1.jpg,2224,602,No,No,0.0,
14505,28949,30393,1,Minecraft,Minifig-scale,2019,Steve and Creeper Set,2.0,36.0,,,,,https://images.brickset.com/sets/images/30393-1.jpg,738,251,No,No,0.0,
14506,28906,30408,1,Friends,,2019,Tulips,,90.0,,,,,https://images.brickset.com/sets/images/30408-1.jpg,1564,374,No,No,0.0,
14507,28550,30409,1,Friends,,2019,Emma's Bumper Cars,1.0,66.0,,,,,https://images.brickset.com/sets/images/30409-1.jpg,703,256,No,No,0.0,
14508,29334,30410,1,Friends,,2019,Mia's Water Fun,1.0,,,,,,https://images.brickset.com/sets/images/30410-1.jpg,135,124,No,No,0.0,
14509,28950,30451,1,Marvel Super Heroes,Spider-Man,2019,Spider-Man's Mini Spider Crawler,1.0,73.0,,,,,https://images.brickset.com/sets/images/30451-1.jpg,829,708,No,No,0.0,
14510,29133,30452,1,Marvel Super Heroes,Avengers: Endgame,2019,Iron Man and Dum-E,1.0,38.0,,,,,https://images.brickset.com/sets/images/30452-1.jpg,2475,1168,No,No,0.0,
14511,28606,30460,1,The Lego Movie 2: The Second Part,,2019,Rex's Plantimal Ambush,1.0,32.0,,,,,https://images.brickset.com/sets/images/30460-1.jpg,2181,589,No,No,0.0,
14512,29134,30461,1,Star Wars,Episode I,2019,Podracer,,58.0,,,,,https://images.brickset.com/sets/images/30461-1.jpg,1609,705,No,No,0.0,
14513,28601,30527,1,The Lego Movie 2: The Second Part,,2019,Lucy vs. Alien Invader,1.0,44.0,,,,,https://images.brickset.com/sets/images/30527-1.jpg,2052,586,No,No,0.0,
14514,28579,30528,1,The Lego Movie 2: The Second Part,,2019,Mini Master-Building MetalBeard,1.0,42.0,,,,,https://images.brickset.com/sets/images/30528-1.jpg,3128,520,No,No,0.0,
14515,28599,30529,1,The Lego Movie 2: The Second Part,,2019,Mini Master-Building Emmet,1.0,49.0,,,,,https://images.brickset.com/sets/images/30529-1.jpg,2721,417,No,No,0.0,
14516,28945,30533,1,Ninjago,Legacy,2019,Sam-X,,56.0,,,,,https://images.brickset.com/sets/images/30533-1.jpg,388,240,No,No,0.0,
14517,28604,30534,1,Ninjago,Legacy,2019,Ninja Workout,1.0,31.0,,,,,https://images.brickset.com/sets/images/30534-1.jpg,172,337,No,No,0.0,
14518,28541,30535,1,Ninjago,Legacy,2019,Fire Flight,1.0,54.0,,,,,https://images.brickset.com/sets/images/30535-1.jpg,362,365,No,No,0.0,
14519,28951,30545,1,Creator,,2019,Fish Free Builds - Make It Yours,,39.0,,,,,https://images.brickset.com/sets/images/30545-1.jpg,290,251,No,No,0.0,
14520,28947,30572,1,Creator,,2019,Race Car,,68.0,,,,,https://images.brickset.com/sets/images/30572-1.jpg,939,140,No,No,0.0,
14521,28952,30573,1,Creator,Seasonal,2019,Santa,,67.0,,,,,https://images.brickset.com/sets/images/30573-1.jpg,109,531,No,No,0.0,
14522,28586,30620,1,The Lego Movie 2: The Second Part,,2019,Star-Stuck Emmet,1.0,41.0,,,,,https://images.brickset.com/sets/images/30620-1.jpg,642,1072,No,No,0.0,
14523,29304,30623,1,DC Comics Super Heroes,DC Extended Universe,2019,SHAZAM!,1.0,5.0,,,,,https://images.brickset.com/sets/images/30623-1.jpg,33,988,No,No,0.0,
14524,29388,30624,1,Star Wars,Episode IV,2019,Obi-Wan Kenobi - Collectable Minifigure,,,,,,,https://images.brickset.com/sets/images/30624-1.jpg,14,1197,No,No,0.0,
14525,27929,40186,1,Seasonal,Chinese New Year,2019,Year of the Pig,,152.0,,,,,https://images.brickset.com/sets/images/40186-1.jpg,1957,474,No,No,0.0,
14526,28956,40318,1,Promotional,,2019,MSC Cruises,,181.0,,,,,https://images.brickset.com/sets/images/40318-1.jpg,49,272,No,No,0.0,
14527,28957,40321,1,Promotional,Monthly Mini Model Build,2019,Jet Fighter,,23.0,,,,,https://images.brickset.com/sets/images/40321-1.jpg,280,91,No,No,0.0,
14528,29103,40322,1,Promotional,Monthly Mini Model Build,2019,Caterpillar,,48.0,,,,,https://images.brickset.com/sets/images/40322-1.jpg,297,153,No,No,0.0,
14529,29140,40323,1,Promotional,Monthly Mini Model Build,2019,Viking Ship,,54.0,,,,,https://images.brickset.com/sets/images/40323-1.jpg,332,226,No,No,0.0,
14530,29206,40324,1,Promotional,Monthly Mini Model Build,2019,Ladybird,,27.0,,,,,https://images.brickset.com/sets/images/40324-1.jpg,205,105,No,No,0.0,
14531,29253,40325,1,Promotional,Monthly Mini Model Build,2019,Crane,,64.0,,,,,https://images.brickset.com/sets/images/40325-1.jpg,189,102,No,No,0.0,
14532,29325,40326,1,Promotional,Monthly Mini Model Build,2019,Frog,,39.0,,,,,https://images.brickset.com/sets/images/40326-1.jpg,158,152,No,No,0.0,
14533,29392,40327,1,Promotional,Monthly Mini Model Build,2019,Ice Cream Truck,,,,,,,https://images.brickset.com/sets/images/40327-1.jpg,133,103,No,No,0.0,
14534,29521,40328,1,Promotional,Monthly Mini Model Build,2019,Racing Car,,,,,,,https://images.brickset.com/sets/images/40328-1.jpg,74,69,No,No,0.0,
14535,29585,40329,1,Promotional,Monthly Mini Model Build,2019,Eagle,,,,,,,https://images.brickset.com/sets/images/40329-1.jpg,14,33,No,No,0.0,
14536,29252,40333,1,Star Wars,Promotional,2019,Battle of Hoth - 20th Anniversary Edition,,195.0,,,,,https://images.brickset.com/sets/images/40333-1.jpg,4026,741,No,No,0.0,
14537,29160,40334,1,Marvel Super Heroes,Avengers,2019,Avengers Tower,1.0,211.0,,,,,https://images.brickset.com/sets/images/40334-1.jpg,3112,925,No,No,0.0,
14538,29196,40335,1,Ideas,,2019,Space Rocket Ride,1.0,154.0,,,,,https://images.brickset.com/sets/images/40335-1.jpg,4544,990,Yes,No,1.0,4.0
14539,29499,40336,1,Hidden Side,,2019,Newbury Juice Bar,1.0,127.0,,,,,https://images.brickset.com/sets/images/40336-1.jpg,1389,643,Yes,No,1.0,
14540,28572,40341,1,Xtra,,2019,Sea Accessories,,24.0,,,,,https://images.brickset.com/sets/images/40341-1.jpg,1365,721,No,No,0.0,
14541,29312,40346,1,Promotional,LEGOLAND,2019,LEGOLAND,,1336.0,,,,,https://images.brickset.com/sets/images/40346-1.jpg,379,1026,No,No,0.0,
14542,28948,40347,1,Promotional,LEGOLAND,2019,LEGOLAND Driving School,,209.0,,,,,https://images.brickset.com/sets/images/40347-1.jpg,498,615,No,No,0.0,
14543,29572,40352,1,BrickHeadz,Seasonal,2019,Scarecrow,,,,,,,https://images.brickset.com/sets/images/40352-1.jpg,5,623,No,No,0.0,
14544,28570,40353,1,BrickHeadz,Seasonal,2019,"Reindeer, Elf & Elfie",,,,,,,8,1284,No,No,0,,
14545,28958,40356,1,Promotional,LEGO House,2019,LEGO House Exclusive Minifigure 2019,1.0,7.0,,,,,https://images.brickset.com/sets/images/40356-1.jpg,50,338,No,No,0.0,
14546,28571,40359,1,Miscellaneous,Photo Frames,2019,LEGO Store Picture Frame,,170.0,,,,14.99,https://images.brickset.com/sets/images/40359-1.jpg,452,637,No,No,0.0,
14547,29573,40362,1,Star Wars,Promotional,2019,Battle of Endor,,,,,,,https://images.brickset.com/sets/images/40362-1.jpg,2,928,No,No,0.0,
14548,29233,40366,1,Promotional,LEGO House,2019,LEGO House Dinosaurs,,864.0,,,,,https://images.brickset.com/sets/images/40366-1.jpg,220,603,No,No,0.0,
14549,29566,40368,1,Xtra,,2019,Christmas Accessories,,32.0,,,,,https://images.brickset.com/sets/images/40368-1.jpg,4,498,No,No,0.0,
14550,29593,40432,1,Miscellaneous,,2019,Rebuild the World minifigure,,,,,,,https://images.brickset.com/sets/images/40432-1.jpg,0,32,No,No,0.0,
14551,29563,40435,1,Miscellaneous,,2019,Plants from Plants,,,,,,,11,57,No,No,0,,
14552,29339,41164,1,Disney,Frozen II,2019,Enchanted Tree House,,302.0,,,,49.99,1,105,No,No,0,,
14553,29340,41165,1,Disney,Frozen II,2019,Anna's Canoe,,108.0,,,,19.99,0,92,No,No,0,,
14554,29341,41166,1,Disney,Frozen II,2019,Elsa and the Reindeer Carriage,,116.0,,,,29.99,0,102,No,No,0,,
14555,29342,41167,1,Disney,Frozen II,2019,Arendelle Castle,,521.0,,,,79.99,1,107,No,No,0,,
14556,29343,41168,1,Disney,Frozen II,2019,Elsa's Jewellery Box,,300.0,,,,39.99,0,103,No,No,0,,
14557,29344,41169,1,Disney,Frozen II,2019,Olaf,,122.0,,,,14.99,1,117,No,No,0,,
14558,29035,42100,1,Technic,,2019,Liebherr R 9800,,4108.0,,,,,https://images.brickset.com/sets/images/42100-1.jpg,15,1522,No,No,0.0,
14559,29358,42110,1,Technic,,2019,Land Rover Defender,,2573.0,159.99,,,,https://images.brickset.com/sets/images/42110-1.jpg,14,1343,No,No,0.0,
14560,29210,45601,1,Technic,Control+,2019,Large Hub,,,,,,,https://images.brickset.com/sets/images/45601-1.jpg,2,128,No,No,0.0,
14561,29211,45602,1,Technic,Control+,2019,Large Angular Motor,,,,,,,https://images.brickset.com/sets/images/45602-1.jpg,1,120,No,No,0.0,
14562,29208,45678,1,Education,SPIKE Prime,2019,SPIKE Prime Set,,523.0,,,,,https://images.brickset.com/sets/images/45678-1.jpg,2,165,No,No,0.0,
14563,29209,45680,1,Education,SPIKE Prime,2019,Expansion set,,603.0,,,,,https://images.brickset.com/sets/images/45680-1.jpg,2,107,No,No,0.0,
14564,29454,60265,1,City,,2019,{?},,,,,,,0,70,No,No,0,,
14565,29158,66584,1,Creator,,2019,Bonus/Value pack,,218.0,,,,,3,55,No,No,0,,
14566,29157,66587,1,City,,2019,Bonus/Value pack,,125.0,,,,,2,60,No,No,0,,
14567,29362,66593,1,BrickHeadz,,2019,2-in-1 Value Pack,,249.0,,,,,https://images.brickset.com/sets/images/66593-1.jpg,4,41,No,No,0.0,
14568,28901,71023,0,Collectable Minifigures,The LEGO Movie 2: The Second Part,2019,LEGO Minifigures - The LEGO Movie 2: The Second Part {Random Bag},,,,,,,https://images.brickset.com/sets/images/71023-0.jpg,475,97,No,No,0.0,
14569,28923,71023,21,Collectable Minifigures,The LEGO Movie 2: The Second Part,2019,LEGO Minifigures - The LEGO Movie 2: The Second Part - Complete,20.0,,,,,,https://images.brickset.com/sets/images/71023-21.jpg,1599,275,No,No,0.0,
14570,29169,71024,0,Collectable Minifigures,Disney series 2,2019,LEGO Minifigures - The Disney Series 2 {Random bag},,,,,,,https://images.brickset.com/sets/images/71024-0.jpg,315,105,No,No,0.0,
14571,29188,71024,19,Collectable Minifigures,Disney series 2,2019,LEGO Minifigures - The Disney Series 2 - Complete,18.0,,,,,,https://images.brickset.com/sets/images/71024-19.jpg,1389,373,No,No,0.0,
14572,29503,71025,0,Collectable Minifigures,Series 19,2019,LEGO Minifigures - Series 19 {Random Bag},,,,,,,https://images.brickset.com/sets/images/71025-0.jpg,67,64,No,No,0.0,
14573,29505,71025,18,Collectable Minifigures,Series 19,2019,LEGO Minifigures - Series 19 - Sealed Box,,,,,,,https://images.brickset.com/sets/images/71025-18.jpg,41,72,No,No,0.0,
14574,29346,75246,1,Star Wars,,2019,{?},,,,,,,1,349,No,No,0,,
14575,29347,75248,1,Star Wars,,2019,{?},,,,,,,1,379,No,No,0,,
14576,29352,75249,1,Star Wars,,2019,{?},,,,,,,1,381,No,No,0,,
14577,29353,75250,1,Star Wars,,2019,{?},,,,,,,1,371,No,No,0,,
14578,29354,75254,1,Star Wars,,2019,{?},,,,,,,3,382,No,No,0,,
14579,29355,75255,1,Star Wars,,2019,{?},,,,,,,0,372,No,No,0,,
14580,29356,75256,1,Star Wars,,2019,{?},,,,,,,1,411,No,No,0,,
14581,29357,75257,1,Star Wars,,2019,{?},,,,,,,1,382,No,No,0,,
14582,29582,75522,1,Star Wars,,2019,Mini Boost Droid Commander,,62.0,,,,,https://images.brickset.com/sets/images/75522-1.jpg,49,253,No,No,0.0,
14583,28589,76139,1,DC Comics Super Heroes,,2019,{Batvehicle D2C set},,,,,,,3,626,No,No,0,,
14584,29386,77901,1,Star Wars,The Rise of Skywalker,2019,Sith Trooper Bust,,484.0,,,,,https://images.brickset.com/sets/images/77901-1.jpg,98,529,No,No,0.0,
14585,29374,77902,1,Marvel Super Heroes,Promotional,2019,Captain Marvel and the Asis,2.0,271.0,,,,,https://images.brickset.com/sets/images/77902-1.jpg,68,719,No,No,0.0,
14586,29375,77903,1,DC Comics Super Heroes,Promotional,2019,The Dark Knight of Gotham City,,427.0,,,,,https://images.brickset.com/sets/images/77903-1.jpg,43,648,No,No,0.0,
14587,28460,80101,1,Seasonal,Chinese New Year,2019,Chinese New Year's Eve Dinner,6.0,615.0,,,,,https://images.brickset.com/sets/images/80101-1.jpg,1369,1955,No,No,0.0,
14588,28461,80102,1,Seasonal,Chinese New Year,2019,Dragon Dance,5.0,622.0,,,,,https://images.brickset.com/sets/images/80102-1.jpg,1318,1899,No,No,0.0,
14589,28319,81000,1,FORMA,,2019,Koi,,294.0,,,,,https://images.brickset.com/sets/images/81000-1.jpg,467,568,No,No,0.0,
14590,28320,81001,1,FORMA,,2019,Shark Skin,,,,,,,https://images.brickset.com/sets/images/81001-1.jpg,370,516,No,No,0.0,
14591,28321,81002,1,FORMA,,2019,Splash Koi Skin,,,,,,,https://images.brickset.com/sets/images/81002-1.jpg,356,417,No,No,0.0,
14592,28322,81003,1,FORMA,,2019,Ink Koi Skin,,,,,,,https://images.brickset.com/sets/images/81003-1.jpg,351,359,No,No,0.0,
14593,29284,111901,1,Ninjago,Magazine Gift,2019,Garmadon,1.0,,,,,,https://images.brickset.com/sets/images/111901-1.jpg,219,69,No,No,0.0,
14594,29372,111902,1,Ninjago,Magazine Gift,2019,Wu,1.0,,,,,,123,44,No,No,0,,
14595,29571,111903,1,Ninjago,Magazine Gift,2019,Kai vs. Wyplash,1.0,,,,,,50,29,No,No,0,,
14596,29289,121903,1,Jurassic World,Magazine Gift,2019,Baby Raptor,,,,,,,https://images.brickset.com/sets/images/121903-1.jpg,295,216,No,No,0.0,
14597,28962,211901,1,DC Comics Super Heroes,Magazine Gift,2019,Batman with Bat-a-Rang,1.0,,,,,,https://images.brickset.com/sets/images/BAT211901-1.jpg,483,173,No,No,0.0,
14598,29216,211902,1,DC Comics Super Heroes,Magazine Gift,2019,Robin,1.0,,,,,,https://images.brickset.com/sets/images/211902-1.jpg,348,188,No,No,0.0,
14599,29311,211903,1,DC Comics Super Heroes,Magazine Gift,2019,Superman,1.0,,,,,,https://images.brickset.com/sets/images/211903-1.jpg,344,126,No,No,0.0,
14600,29496,211904,1,DC Comics Super Heroes,Magazine Gift,2019,The Flash,1.0,6.0,,,,,https://images.brickset.com/sets/images/211904-1.jpg,225,110,No,No,0.0,
14601,29390,471904,1,Friends,Magazine gift,2019,Show Jump,,,,,,,https://images.brickset.com/sets/images/471904-1.jpg,43,32,No,No,0.0,
14602,28983,471905,1,The Lego Movie 2: The Second Part,Magazine Gift,2019,Emmet with Tools,1.0,,,,,,https://images.brickset.com/sets/images/TLM471905-1.jpg,614,176,No,No,0.0,
14603,29162,471906,1,The Lego Movie 2: The Second Part,Magazine Gift,2019,Rex with Jetpack,1.0,,,,,,https://images.brickset.com/sets/images/TLM471906-1.jpg,336,145,No,No,0.0,
14604,29013,561901,1,Friends,Magazine gift,2019,Emma's Kitty Chico,,,,,,,https://images.brickset.com/sets/images/FR561901-1.jpg,106,62,No,No,0.0,
14605,29149,561902,1,Friends,Magazine gift,2019,Shop with Costumes,,30.0,,,,,https://images.brickset.com/sets/images/FR561902-1.jpg,96,64,No,No,0.0,
14606,29215,561903,1,Friends,Magazine gift,2019,Sweet Baby,1.0,,,,,,https://images.brickset.com/sets/images/561903-1.jpg,112,56,No,No,0.0,
14607,29230,561904,1,Friends,Magazine gift,2019,Bear's Cave,,,,,,,https://images.brickset.com/sets/images/561904-1.jpg,76,46,No,No,0.0,
14608,29332,561905,1,Friends,Magazine gift,2019,Andrea's Booth with Waffles,,,,,,,https://images.brickset.com/sets/images/561905-1.jpg,73,38,No,No,0.0,
14609,29373,561906,1,Friends,Magazine gift,2019,Robot on paddleboard,1.0,,,,,,https://images.brickset.com/sets/images/561906-1.jpg,44,32,No,No,0.0,
14610,29594,561907,1,Friends,Magazine gift,2019,Ice Cream Parlour,,,,,,,https://images.brickset.com/sets/images/561907-1.jpg,11,11,No,No,0.0,
14611,29580,561908,1,Friends,Magazine gift,2019,Andrea's Stage,,,,,,,11,16,No,No,0,,
14612,28965,853886,1,Gear,Phone cases,2019,Friends Phone Cover,,,21.99,,,24.99,https://images.brickset.com/sets/images/853886-1.jpg,9,35,No,No,0.0,
14613,29118,853900,1,Gear,Magnets/Bricks,2019,4 4x4 Magnets,,,,,,,https://images.brickset.com/sets/images/853900-1.jpg,201,144,No,No,0.0,
14614,29116,853902,1,Gear,Bag Charms,2019,Creative Bag Charm,,,4.99,,,,https://images.brickset.com/sets/images/853902-1.jpg,88,92,No,No,0.0,
14615,29165,853903,1,Gear,Key Chains/Miscellaneous,2019,Brick Suit Guy Key Chain,,,,,,,https://images.brickset.com/sets/images/853903-1.jpg,47,37,No,No,0.0,
14616,29166,853904,1,Gear,Key Chains/Miscellaneous,2019,Cactus Boy Key Chain,,,,,,,https://images.brickset.com/sets/images/853904-1.jpg,59,41,No,No,0.0,
14617,29167,853905,1,Gear,Key Chains/Miscellaneous,2019,Elephant Girl Key Chain,,,,,,,https://images.brickset.com/sets/images/853905-1.jpg,34,30,No,No,0.0,
14618,29569,853907,1,Seasonal,Christmas,2019,LEGO Toy Soldier Ornament,,43.0,,,,,https://images.brickset.com/sets/images/853907-1.jpg,15,212,No,No,0.0,
14619,29395,853908,1,Gear,Housewares,2019,Drinking cup,,,,,,,https://images.brickset.com/sets/images/853908-1.jpg,14,23,No,No,0.0,
14620,29137,853910,1,Gear,Housewares,2019,Ceramic minifig head mug,,,,,,,https://images.brickset.com/sets/images/853910-1.jpg,276,304,No,No,0.0,
14621,29207,853912,1,Gear,Housewares,2019,Ice Lollipop Tray,,,,,,,https://images.brickset.com/sets/images/853912-1.jpg,28,41,No,No,0.0,
14622,29117,853913,1,Gear,Housewares,2019,LEGO Key Hanger,,,,,,,https://images.brickset.com/sets/images/853913-1.jpg,167,157,No,No,0.0,
14623,29139,853914,1,Gear,Magnets/Miscellaneous,2019,London Bus Magnet,,,,,,,https://images.brickset.com/sets/images/853914-1.jpg,156,126,No,No,0.0,
14624,29119,853915,1,Gear,Magnets/Bricks,2019,4 4x4 Magnets,,,,,,,https://images.brickset.com/sets/images/853915-1.jpg,274,159,No,No,0.0,
14625,29104,853921,1,Xtra,,2019,Brick Stickers,,17.0,,,,,https://images.brickset.com/sets/images/853921-1.jpg,932,592,No,No,0.0,
14626,29150,853958,1,Seasonal,Easter,2019,Chicken Skater Pod,1.0,36.0,,,,,https://images.brickset.com/sets/images/853958-1.jpg,2656,478,No,No,0.0,
14627,29168,853960,1,Gear,Key Chains/Brick,2019,2x6 Key Chain,,,,,,,https://images.brickset.com/sets/images/853960-1.jpg,24,33,No,No,0.0,
14628,29012,853963,1,Gear,Role-Play toys,2019,TLM2 Stop Sign Shield,,,13.99,,,15.99,https://images.brickset.com/sets/images/853963-1.jpg,16,75,No,No,0.0,
14629,28963,891945,1,Ninjago,Magazine Gift,2019,Young Wu,1.0,,,,,,https://images.brickset.com/sets/images/NIN891945-1.jpg,449,141,No,No,0.0,
14630,29014,891946,1,Ninjago,Magazine Gift,2019,Jay,1.0,,,,,,https://images.brickset.com/sets/images/NIN891946-1.jpg,323,76,No,No,0.0,
14631,29231,891947,1,Ninjago,Magazine Gift,2019,Heavy Metal,1.0,,,,,,https://images.brickset.com/sets/images/891947-1.jpg,254,105,No,No,0.0,
14632,29214,891948,1,Ninjago,Magazine Gift,2019,Iron Baron,1.0,,,,,,https://images.brickset.com/sets/images/891948-1.jpg,322,89,No,No,0.0,
14633,29323,891949,1,Ninjago,Magazine Gift,2019,Lloyd,1.0,,,,,,163,41,No,No,0,,
14634,29318,891950,1,Ninjago,Magazine Gift,2019,Daddy No Legs,1.0,,,,,,https://images.brickset.com/sets/images/891950-1.jpg,214,68,No,No,0.0,
14635,29360,891951,1,Ninjago,Magazine Gift,2019,Nya,1.0,,,,,,https://images.brickset.com/sets/images/891951-1.jpg,158,50,No,No,0.0,
14636,29548,891952,1,Ninjago,Magazine Gift,2019,Blizzard Samurai,1.0,,,,,,https://images.brickset.com/sets/images/891952-1.jpg,159,55,No,No,0.0,
14637,29547,891953,1,Ninjago,Magazine Gift,2019,Cole,1.0,,,,,,94,27,No,No,0,,
14638,29015,911944,1,Star Wars,Magazine Gift,2019,Resistance Bomber,,37.0,,,,,https://images.brickset.com/sets/images/911944-1.jpg,582,282,No,No,0.0,
14639,29161,911945,1,Star Wars,Magazine Gift,2019,Slave I,,,,,,,https://images.brickset.com/sets/images/SW911945-1.jpg,630,241,No,No,0.0,
14640,29213,911946,1,Star Wars,Magazine Gift,2019,U-Wing,,,,,,,https://images.brickset.com/sets/images/911946-1.jpg,429,229,No,No,0.0,
14641,29285,911947,1,Star Wars,Magazine Gift,2019,IG-88,1.0,,,,,,https://images.brickset.com/sets/images/911947-1.jpg,501,242,No,No,0.0,
14642,29317,911948,1,Star Wars,Magazine Gift,2019,AT-M6,,52.0,,,,,https://images.brickset.com/sets/images/911948-1.jpg,349,185,No,No,0.0,
14643,29385,911949,1,Star Wars,Magazine Gift,2019,Millennium Falcon,,32.0,,,,,https://images.brickset.com/sets/images/911949-1.jpg,414,141,No,No,0.0,
14644,29546,911950,1,Star Wars,Magazine Gift,2019,B-Wing,,52.0,,,,,https://images.brickset.com/sets/images/911950-1.jpg,281,143,No,No,0.0,
14645,29584,911951,1,Star Wars,Magazine Gift,2019,First Order Stormtrooper ,1.0,,,,,,https://images.brickset.com/sets/images/911951-1.jpg,106,67,No,No,0.0,
14646,28961,951901,1,City,Magazine Gift,2019,Police Officer and Jet,1.0,,,,,,https://images.brickset.com/sets/images/CITY951901-1.jpg,379,95,No,No,0.0,
14647,29138,951902,1,City,Magazine Gift,2019,Fireman,1.0,,,,,,https://images.brickset.com/sets/images/CITY951902-1.jpg,262,111,No,No,0.0,
14648,29159,951903,1,City,Magazine Gift,2019,Lawnmower,1.0,,,,,,https://images.brickset.com/sets/images/CITY951903-1.jpg,449,250,No,No,0.0,
14649,29212,951904,1,City,Magazine Gift,2019,Police Officer with Jetpack,1.0,,,,,,https://images.brickset.com/sets/images/951904-1.jpg,242,111,No,No,0.0,
14650,29322,951905,1,City,Magazine Gift,2019,Gyrocopter,1.0,,,,,,https://images.brickset.com/sets/images/951905-1.jpg,275,74,No,No,0.0,
14651,29500,951906,1,City,Magazine Gift,2019,Diver,1.0,,,,,,https://images.brickset.com/sets/images/951906-1.jpg,154,83,No,No,0.0,
14652,29497,951907,1,City,Magazine Gift,2019,Police buggy,1.0,,,,,,https://images.brickset.com/sets/images/951907-1.jpg,170,55,No,No,0.0,
14653,29568,951908,1,City,Magazine Gift,2019,Astronaut,2.0,,,,,,https://images.brickset.com/sets/images/951908-1.jpg,200,119,No,No,0.0,
14654,29313,2000455,1,Education,FIRST LEGO League Jr.,2019,FIRST LEGO League Jr.  promotional set,,,,,,,https://images.brickset.com/sets/images/2000455-1.jpg,7,47,No,No,0.0,
14655,29249,2000456,1,Education,SPIKE Prime,2019,Spike Prime Marketing Kit,,150.0,,,,,https://images.brickset.com/sets/images/2000456 -1.jpg,9,57,No,No,0.0,
14656,29326,3850072,1,Miscellaneous,Pick A Model,2019,Butterfly,,,,,,,https://images.brickset.com/sets/images/3850072-1.jpg,27,47,No,No,0.0,
14657,29306,4000034,1,Miscellaneous,LEGO Inside Tour Exclusive,2019,LEGO System House,,,,,,,https://images.brickset.com/sets/images/4000034-1.jpg,18,279,No,No,0.0,
14658,29581,4000036,1,Miscellaneous,LEGO Internal,2019,LEGO Play Day polybag,,39.0,,,,,https://images.brickset.com/sets/images/4000036-1.jpg,37,31,No,No,0.0,
14659,29552,5005578,1,Gear,Stationery,2019,LEGO Pencils 6 pack,,,2.99,,,3.99,https://images.brickset.com/sets/images/5005578-1.jpg,5,10,No,No,0.0,
